0.0 3.0 0.0952381 0.6666667 0.10344828 0.5810185 0.7
0.0 6.0 0.5 0.03125 0.20689656 0.0 0.9444444
1.0 23.0 0.5 0.0056497175 0.79310346 0.0 0.98608696
0.0 5.0 0.21052632 0.44444445 0.20689656 0.055521023 0.5810185
0.0 4.0 0.21428572 0.75 0.13793103 0.027500687 0.50555557
0.0 7.0 0.2857143 0.071428575 0.2413793 7.5015e-05 0.78571427
0.0 4.0 0.14285715 0.375 0.13793103 0.91657716 0.9285714
0.0 9.0 0.3529412 0.5 0.31034482 0.015529766 0.6091791
1.0 21.0 0.4 0.04310345 0.7241379 5.655316e-05 0.95351475
0.0 4.0 0.33333334 0.4375 0.27586207 0.41615227 0.62444675
0.0 5.0 0.2 0.5 0.1724138 0.33333728 0.63379955
0.0 8.0 0.4 0.2264151 0.27586207 0.05468161 0.8685345
1.0 22.0 0.5 0.09375 0.7586207 0.3343851 0.9522496
0.0 3.0 0.35714287 1.0 0.3448276 0.025355415 0.29249543
0.0 5.0 0.45454547 0.6875 0.27586207 0.33752924 0.73773766
0.0 15.0 0.47368422 0.42857143 0.51724136 0.030288178 0.68863153
1.0 25.0 0.6666667 0.16428572 0.86206895 0.041503113 0.8525702
0.0 9.0 0.6666667 0.1904762 0.31034482 0.28192157 0.9537037
0.0 5.0 0.33333334 0.45454547 0.31034482 0.013140156 0.71212524
0.0 2.0 0.05882353 0.11111111 0.06896552 4.05174e-07 0.75
1.0 20.0 0.33333334 0.007575758 0.6896552 7.2933485e-06 0.975
0.0 2.0 0.16 1.0 0.13793103 0.32515958 0.44742063
0.0 2.0 0.2 1.0 0.13793103 0.6556794 0.544697
0.0 3.0 0.21428572 1.0 0.20689656 0.0029673432 0.3151455
1.0 21.0 0.6 0.34 0.7241379 0.08015359 0.7843264
0.0 5.0 0.33333334 1.0 0.20689656 0.4407322 0.603933
0.0 6.0 0.5 0.6666667 0.31034482 0.37061492 0.7182375
0.0 6.0 0.16666667 0.125 0.20689656 0.013503093 0.81349206
1.0 24.0 0.6666667 0.1764706 0.82758623 0.07202135 0.82474065
0.0 3.0 0.23529412 1.0 0.13793103 0.18637227 0.5416667
0.0 9.0 0.30769232 0.3 0.31034482 0.055456653 0.7512977
0.0 3.0 0.09090909 0.27272728 0.10344828 0.049153987 0.8648649
1.0 21.0 0.625 0.23300971 0.7241379 0.54737467 0.9513016
0.0 3.0 0.42857143 0.8 0.13793103 0.6395158 0.71949404
0.0 3.0 0.26923078 0.61538464 0.3448276 0.00941865 0.50381064
0.0 5.0 0.23076923 1.0 0.20689656 0.11180734 0.49066952
1.0 25.0 0.5714286 0.093457945 0.86206895 0.13778774 0.9587368
0.0 14.0 0.54545456 0.18666667 0.4827586 0.0006544066 0.80573076
0.0 4.0 0.39130434 0.8181818 0.37931034 0.006206858 0.44469696
0.0 5.0 0.32142857 0.9166667 0.3448276 0.0024716163 0.33123544
1.0 16.0 0.5 0.25 0.55172414 0.4590596 0.9043676
0.0 5.0 0.33333334 0.46153846 0.20689656 0.112038404 0.7075163
0.0 2.0 0.11111111 0.5833333 0.06896552 0.896374 0.85294116
0.0 3.0 0.15789473 0.6666667 0.1724138 0.513128 0.7
1.0 22.0 0.5555556 0.077586204 0.7586207 0.048066035 0.9116146
0.0 5.0 0.21428572 0.6666667 0.1724138 0.5610997 0.8121212
0.0 2.0 0.1 1.0 0.06896552 6.866419e-05 0.17424242
0.0 5.0 0.5 0.21875 0.1724138 0.32654437 0.93333334
1.0 25.0 0.33333334 0.036458332 0.86206895 0.10663122 0.97333336
0.0 11.0 0.5 0.20512821 0.37931034 0.06481747 0.772878
0.0 2.0 0.2857143 1.0 0.27586207 0.2928271 0.36458334
0.0 8.0 0.30769232 0.7692308 0.3448276 0.008659637 0.5171212
1.0 23.0 0.5 0.054054055 0.79310346 0.05404886 0.92822635
0.0 3.0 0.1 0.09090909 0.10344828 0.00015003 0.8958333
0.0 4.0 0.18181819 0.59090906 0.13793103 0.18572067 0.7842498
0.0 4.0 0.1 0.17391305 0.13793103 0.00010953632 0.87096775
1.0 20.0 0.5 0.25757575 0.6896552 0.6115892 0.92086154
0.0 6.0 0.6666667 0.42857143 0.20689656 0.026890513 0.62583095
0.0 8.0 0.36363637 0.8125 0.3448276 0.1355515 0.46678904
0.0 3.0 0.45454547 0.95454544 0.20689656 0.29776004 0.60601854
1.0 24.0 0.4 0.0116959065 0.82758623 0.0 0.9337121
0.0 2.0 0.16666667 1.0 0.06896552 0.657952 0.6904762
0.0 4.0 0.22727273 0.8125 0.20689656 0.18030313 0.6
0.0 7.0 0.3846154 0.35714287 0.2413793 0.033285037 0.5122449
1.0 26.0 0.5 0.08490566 0.8965517 0.06587357 0.9583109
0.0 3.0 0.29411766 0.6 0.27586207 0.33330968 0.7225617
0.0 11.0 0.42857143 0.525 0.37931034 0.021835677 0.6840932
0.0 2.0 0.16 1.0 0.13793103 0.00941876 0.23344018
1.0 23.0 0.5 0.11111111 0.79310346 0.21142396 0.919668
0.0 5.0 0.2857143 0.625 0.1724138 0.2368028 0.6049648
0.0 4.0 0.26666668 0.30769232 0.20689656 0.009172235 0.57542735
0.0 3.0 0.14285715 0.22222222 0.10344828 7.5026255e-05 0.5864662
1.0 20.0 0.3846154 0.11881188 0.6896552 0.4306327 0.948649
0.0 3.0 0.23076923 1.0 0.10344828 0.108025886 0.39444444
0.0 3.0 0.23076923 1.0 0.20689656 0.07151635 0.31428573
0.0 5.0 0.45454547 0.9166667 0.20689656 0.26901165 0.61934525
1.0 19.0 0.18181819 0.09836066 0.6551724 1.0 0.9791667
0.0 4.0 0.1875 0.5714286 0.13793103 0.38714027 0.76066434
0.0 6.0 0.36363637 0.8888889 0.31034482 0.01728395 0.51763666
0.0 9.0 0.4 0.14035088 0.31034482 0.05331561 0.9102564
1.0 21.0 0.4 0.093333334 0.7241379 0.2165878 0.96190476
0.0 2.0 0.17391305 1.0 0.13793103 0.24518555 0.37301588
0.0 7.0 0.33333334 0.3611111 0.2413793 0.1160237 0.81941044
0.0 2.0 0.125 0.11111111 0.06896552 0.02700617 0.875
1.0 21.0 0.5 0.12844037 0.7241379 0.5790135 0.9552709
0.0 3.0 0.2777778 1.0 0.1724138 0.43346238 0.54669
0.0 12.0 0.3846154 0.31578946 0.41379312 0.10924675 0.8017857
0.0 9.0 0.41666666 0.71428573 0.41379312 0.016178314 0.55599445
1.0 21.0 0.5833333 0.17777778 0.7241379 0.06656641 0.86558956
0.0 3.0 0.2 0.6666667 0.10344828 0.015691085 0.625
0.0 2.0 0.1904762 0.8181818 0.1724138 0.3458778 0.4952381
0.0 5.0 0.36 0.75 0.3448276 0.08056842 0.51785713
1.0 21.0 0.45454547 0.19444445 0.7586207 0.30343586 0.8950216
0.0 3.0 0.25 0.36363637 0.10344828 0.0043480257 0.6562092
0.0 3.0 0.1875 0.6363636 0.1724138 0.00270062 0.6753247
0.0 2.0 0.11111111 0.5 0.10344828 0.004376 0.625
1.0 25.0 0.5714286 0.0862069 0.86206895 0.06280758 0.9076883
0.0 3.0 0.3448276 1.0 0.3448276 0.037033454 0.26738095
0.0 4.0 0.32142857 0.8333333 0.3448276 0.02559196 0.37416667
0.0 7.0 0.33333334 0.125 0.2413793 0.00023938109 0.89285713
1.0 24.0 0.5 0.006535948 0.82758623 0.00015003 0.9702381
0.0 4.0 0.41666666 1.0 0.1724138 0.54301697 0.64166665
0.0 5.0 0.28 0.6875 0.31034482 0.09489967 0.58148146
0.0 5.0 0.5 0.0625 0.1724138 0.06076389 0.96
1.0 24.0 0.5 0.0070921984 0.82758623 0.16203704 0.9916667
0.0 3.0 0.33333334 0.9285714 0.10344828 0.24133527 0.75180376
0.0 3.0 0.3 1.0 0.20689656 0.07987306 0.41946387
0.0 7.0 0.33333334 0.44444445 0.2413793 0.005244092 0.5972222
1.0 25.0 0.5 0.078947365 0.86206895 0.004976529 0.9288911
0.0 4.0 0.33333334 0.15789473 0.13793103 0.2571695 0.9375
0.0 1.0 0.2 1.0 0.03448276 1.0 0.8
0.0 4.0 0.22727273 1.0 0.1724138 0.14238419 0.47081807
1.0 24.0 0.33333334 0.016260162 0.82758623 0.0026706723 0.969697
0.0 3.0 0.21052632 1.0 0.13793103 0.9360997 0.64285713
0.0 4.0 0.27272728 1.0 0.20689656 0.25635245 0.45558608
0.0 5.0 0.5 0.31578946 0.1724138 0.91657716 0.95
1.0 26.0 0.5 0.012121212 0.8965517 7.5015e-05 0.9426282
0.0 2.0 0.2 1.0 0.13793103 0.041730892 0.30753967
0.0 2.0 0.23809524 0.9166667 0.20689656 0.3423854 0.52619046
0.0 3.0 0.2962963 0.90909094 0.31034482 0.19174384 0.45775336
1.0 11.0 0.35 0.5217391 0.4827586 0.19363426 0.8020408
0.0 4.0 0.5 0.8888889 0.2413793 0.17883228 0.71070594
0.0 4.0 0.14285715 0.90909094 0.13793103 0.4369953 0.71130955
0.0 3.0 0.37037036 1.0 0.3448276 0.014366129 0.29299274
1.0 26.0 0.5714286 0.094827585 0.8965517 0.022435168 0.9132928
0.0 7.0 0.33333334 0.3125 0.2413793 0.0 0.59150565
0.0 4.0 0.16666667 0.11111111 0.13793103 0.0 0.73392856
0.0 6.0 0.34615386 1.0 0.31034482 0.03184444 0.33811727
1.0 21.0 0.5833333 0.3125 0.7241379 0.6144421 0.9170878
0.0 4.0 0.27272728 0.75 0.2413793 0.0025047401 0.43867245
0.0 2.0 0.2 1.0 0.13793103 0.42553458 0.44856915
0.0 2.0 0.125 1.0 0.06896552 0.4405653 0.5833333
1.0 19.0 0.625 0.2826087 0.79310346 0.01519193 0.75916594
0.0 5.0 0.22222222 0.36363637 0.20689656 0.001587651 0.5783799
0.0 2.0 0.4 1.0 0.06896552 0.57856536 0.5647059
0.0 5.0 0.2 1.0 0.1724138 0.2386513 0.48
1.0 27.0 0.6 0.03968254 0.9310345 0.03111796 0.9457378
0.0 5.0 0.33333334 0.1875 0.1724138 0.00807841 0.7690476
0.0 5.0 0.36842105 0.6875 0.37931034 0.041184988 0.6067599
0.0 4.0 0.27272728 0.6 0.13793103 0.3960977 0.67261904
1.0 24.0 0.5 0.047058824 0.82758623 0.0842776 0.95104164
0.0 5.0 0.32 0.9166667 0.31034482 0.26904118 0.5420635
0.0 3.0 0.13636364 1.0 0.10344828 0.063018344 0.35
0.0 4.0 0.42857143 0.25 0.1724138 0.013508994 0.5649351
1.0 26.0 0.6 0.028846154 0.8965517 0.01890432 0.94917583
0.0 4.0 0.33333334 0.10526316 0.1724138 0.02700617 0.72
0.0 4.0 0.33333334 0.05263158 0.13793103 0.026256002 0.9
0.0 4.0 0.35 0.72727275 0.3448276 0.64969134 0.63055557
1.0 18.0 0.14285715 0.0088495575 0.62068963 0.16203704 0.984127
0.0 7.0 0.5714286 0.2857143 0.2413793 0.013510176 0.74688643
0.0 3.0 0.33333334 1.0 0.31034482 0.0057317438 0.29022148
0.0 2.0 0.2962963 1.0 0.27586207 0.0056759957 0.26130083
1.0 23.0 0.5 0.08510638 0.79310346 0.00682656 0.8851622
0.0 5.0 0.44444445 0.6666667 0.1724138 0.3208327 0.6641636
0.0 3.0 0.15 0.16666667 0.20689656 1.9282407e-07 0.67171717
0.0 2.0 0.045454547 0.2857143 0.06896552 7.0412966e-07 0.65909094
1.0 26.0 0.5 0.026548672 0.8965517 1.3695126e-10 0.9514652
0.0 4.0 0.37037036 0.875 0.41379312 0.07832658 0.46764624
0.0 7.0 0.5 0.2 0.2413793 0.0150178075 0.78893775
0.0 5.0 0.22222222 0.4117647 0.1724138 0.25856316 0.77272725
1.0 24.0 0.6666667 0.04255319 0.82758623 0.02613427 0.95555556
0.0 6.0 0.5 0.24 0.20689656 0.15612619 0.9111111
0.0 10.0 0.25 0.21052632 0.3448276 0.014179133 0.7708333
0.0 7.0 0.3809524 1.0 0.27586207 0.44451487 0.6053155
1.0 25.0 0.33333334 0.0058139535 0.86206895 0.0 0.96444446
0.0 8.0 0.36 0.9 0.3448276 0.0078237085 0.37063408
0.0 7.0 0.21428572 0.18181819 0.2413793 1.44101505e-05 0.6680403
0.0 5.0 0.5 0.3181818 0.1724138 0.32654437 0.9157895
1.0 24.0 0.5 0.0056497175 0.82758623 0.0 0.98541665
0.0 3.0 0.35714287 0.90909094 0.37931034 0.044530533 0.38236916
0.0 6.0 0.3448276 1.0 0.3448276 0.0048722606 0.25984848
0.0 2.0 0.5 0.11111111 0.06896552 0.00015003 0.8214286
1.0 27.0 0.5 0.034782607 0.9310345 1.0 0.9962963
0.0 5.0 0.3 0.3529412 0.37931034 0.1089249 0.686239
0.0 11.0 0.5 0.2682927 0.37931034 0.32003742 0.88207245
0.0 3.0 0.33333334 0.8333333 0.3448276 0.0128651755 0.36871296
1.0 18.0 0.5 0.051282052 0.62068963 0.086113304 0.9466566
0.0 3.0 0.23076923 1.0 0.10344828 0.21721932 0.5
0.0 6.0 0.5 0.45833334 0.20689656 0.19571877 0.8078704
0.0 3.0 0.28 1.0 0.2413793 0.06300071 0.3826923
1.0 22.0 0.33333334 0.014285714 0.7586207 7.7040866e-05 0.9774902
0.0 3.0 0.2857143 1.0 0.27586207 0.16889556 0.39953795
0.0 11.0 0.46153846 0.24615385 0.44827586 0.010471313 0.7884471
0.0 12.0 0.42105263 0.47368422 0.41379312 0.068796076 0.6997842
1.0 18.0 0.5 0.19101124 0.62068963 0.4170487 0.9337145
0.0 7.0 0.375 0.37209302 0.2413793 0.407645 0.8488456
0.0 2.0 0.125 0.125 0.06896552 0.00015003 0.8076923
0.0 2.0 0.26923078 1.0 0.2413793 0.17195426 0.4382929
1.0 20.0 0.5 0.14876033 0.6896552 0.5234066 0.9523329
0.0 5.0 0.33333334 0.8 0.31034482 0.5152197 0.57452303
0.0 6.0 0.25 0.47619048 0.2413793 0.51349056 0.71520144
0.0 3.0 0.3125 1.0 0.1724138 0.19119789 0.44482708
1.0 23.0 0.625 0.26153848 0.79310346 0.013349858 0.7985618
0.0 3.0 0.4 0.42857143 0.10344828 0.02613427 0.6883117
0.0 5.0 0.18181819 0.37142858 0.20689656 0.10663122 0.7945946
0.0 2.0 0.11764706 1.0 0.06896552 0.6058739 0.5686275
1.0 25.0 0.4 0.048913043 0.86206895 0.3357566 0.9815015
0.0 2.0 0.33333334 1.0 0.06896552 0.69720936 0.6
0.0 8.0 0.2962963 0.72727275 0.3448276 0.0047475994 0.40857142
0.0 6.0 0.26086956 1.0 0.20689656 0.041239806 0.44512385
1.0 26.0 0.6666667 0.07058824 0.9310345 0.1566358 0.93386245
0.0 4.0 0.3448276 1.0 0.3448276 0.009653806 0.31375125
0.0 4.0 0.42857143 0.9411765 0.44827586 0.23199283 0.4669414
0.0 5.0 0.4090909 0.73333335 0.41379312 0.0314789 0.6296717
1.0 15.0 0.45833334 0.73333335 0.51724136 0.28740224 0.6308608
0.0 13.0 0.44444445 0.25925925 0.44827586 0.06533897 0.8301835
0.0 3.0 0.13636364 1.0 0.10344828 0.666691 0.4962963
0.0 9.0 0.42857143 0.175 0.31034482 0.00014761923 0.7989316
1.0 24.0 0.5 0.042857144 0.82758623 2.0162813e-10 0.8981685
0.0 3.0 0.3448276 1.0 0.3448276 0.009810275 0.25441393
0.0 8.0 0.2857143 0.36363637 0.27586207 0.3310185 0.78333336
0.0 11.0 0.6 0.33333334 0.37931034 0.009477687 0.6709596
1.0 23.0 0.44444445 0.03883495 0.79310346 0.013521318 0.8858109
0.0 4.0 0.21428572 0.75 0.13793103 0.018054124 0.59375
0.0 3.0 0.13043478 0.8 0.1724138 0.71909356 0.6774603
0.0 5.0 0.42857143 0.46666667 0.1724138 0.08734636 0.74545455
1.0 25.0 0.5 0.02247191 0.86206895 8.717021e-05 0.9675
0.0 7.0 0.25 0.18181819 0.2413793 0.013540592 0.69335425
0.0 5.0 0.21428572 0.3 0.1724138 0.026756113 0.71428573
0.0 3.0 0.14285715 0.6666667 0.10344828 0.5135031 0.6888889
1.0 20.0 0.61538464 0.22 0.6896552 0.20817615 0.84229165
0.0 7.0 0.34615386 0.75 0.37931034 0.078443274 0.5387113
0.0 3.0 0.4 1.0 0.20689656 0.3510721 0.4989418
0.0 3.0 0.2962963 0.72727275 0.31034482 0.005555086 0.31976497
1.0 19.0 0.6666667 0.25490198 0.86206895 0.16296586 0.8499491
0.0 9.0 0.3448276 1.0 0.3448276 0.055460107 0.414319
0.0 11.0 0.5 0.16666667 0.37931034 0.054062355 0.84994173
0.0 5.0 0.3181818 1.0 0.2413793 0.38718626 0.53146654
1.0 23.0 0.42857143 0.055555556 0.79310346 0.00095021684 0.9217391
0.0 8.0 0.2857143 0.4 0.27586207 0.0069634207 0.67867965
0.0 2.0 0.08695652 1.0 0.06896552 1.975065e-06 0.14358975
0.0 3.0 0.29166666 1.0 0.2413793 0.51840925 0.53656465
1.0 21.0 0.64285713 0.23636363 0.7241379 0.15350653 0.7778156
0.0 3.0 0.4 1.0 0.20689656 0.37300673 0.52963287
0.0 4.0 0.2857143 1.0 0.13793103 2.0742361e-06 0.26401514
0.0 6.0 0.14285715 0.13333334 0.20689656 0.08101881 0.8888889
1.0 17.0 0.46666667 0.29032257 0.6551724 0.123970084 0.8356934
0.0 2.0 0.16666667 1.0 0.13793103 0.09414652 0.2625
0.0 10.0 0.36363637 0.57894737 0.41379312 0.21340118 0.64205587
0.0 5.0 0.41666666 0.78571427 0.2413793 0.5980492 0.7107143
1.0 24.0 0.6666667 0.1641791 0.82758623 0.23101337 0.90408885
0.0 5.0 0.3 0.5 0.1724138 0.09497171 0.74444443
0.0 4.0 0.25925925 1.0 0.2413793 0.041191477 0.32072213
0.0 3.0 0.27272728 0.6666667 0.1724138 0.7563904 0.5888889
1.0 22.0 0.5 0.02586207 0.79310346 0.094521604 0.9362319
0.0 3.0 0.07692308 0.4 0.10344828 0.5 0.6527778
0.0 8.0 0.22222222 0.29411766 0.27586207 0.041630305 0.7416667
0.0 2.0 0.22727273 1.0 0.1724138 0.29327595 0.37121212
1.0 23.0 0.5833333 0.31707317 0.79310346 0.04583241 0.83972335
0.0 7.0 0.36363637 0.18181819 0.27586207 5.8399874e-05 0.64060897
0.0 5.0 0.44444445 0.71875 0.20689656 0.64878565 0.7455267
0.0 5.0 0.33333334 0.9 0.3448276 0.020436961 0.3981685
1.0 24.0 0.54545456 0.12080537 0.82758623 0.054603 0.87115324
0.0 4.0 0.26086956 1.0 0.20689656 0.75675154 0.7030423
0.0 4.0 0.33333334 0.5 0.3448276 0.07563187 0.59199136
0.0 11.0 0.42857143 0.102564104 0.37931034 0.12782922 0.8862915
1.0 22.0 0.42857143 0.032608695 0.7586207 0.055471014 0.9334252
0.0 8.0 0.3529412 0.64285713 0.27586207 0.07991698 0.553765
0.0 5.0 0.25 0.6666667 0.27586207 0.0013867767 0.6497426
0.0 5.0 0.125 0.2 0.1724138 0.0022244665 0.735
1.0 20.0 0.53846157 0.125 0.6896552 0.22029628 0.8603535
0.0 3.0 0.2 0.93333334 0.20689656 0.53710896 0.69056636
0.0 6.0 0.5 0.13333334 0.20689656 0.081093535 0.8525641
0.0 6.0 0.1764706 0.5 0.20689656 0.00090020674 0.6712963
1.0 22.0 0.6 0.0472973 0.8965517 3.57e-06 0.9423475
0.0 5.0 0.3 0.42857143 0.1724138 0.0014600172 0.6132576
0.0 3.0 0.17857143 1.0 0.1724138 0.07409938 0.24538462
0.0 4.0 0.23076923 1.0 0.20689656 0.3970948 0.6604137
1.0 24.0 0.6363636 0.20930232 0.82758623 0.23229288 0.9101435
0.0 4.0 0.22222222 1.0 0.13793103 0.5472608 0.6785714
0.0 6.0 0.44444445 0.6666667 0.2413793 0.49187925 0.69136745
0.0 2.0 0.09090909 1.0 0.06896552 0.001337362 0.26136363
1.0 25.0 0.6363636 0.12931034 0.86206895 0.05571014 0.85511994
0.0 3.0 0.23529412 1.0 0.13793103 0.019212725 0.28819445
0.0 5.0 0.33333334 0.93333334 0.3448276 0.09426613 0.5118398
0.0 6.0 0.2 0.15384616 0.20689656 0.00135031 0.7835498
1.0 23.0 0.7 0.28333333 0.79310346 0.61811066 0.9312974
0.0 4.0 0.23076923 0.85714287 0.13793103 0.35052603 0.63338745
0.0 4.0 0.33333334 0.53333336 0.20689656 0.22145063 0.7916667
0.0 4.0 0.5 0.2857143 0.20689656 0.16203704 0.9166667
1.0 25.0 0.5 0.05882353 0.86206895 0.14799172 0.9440959
0.0 6.0 0.375 0.625 0.44827586 0.064223014 0.6003968
0.0 3.0 0.37037036 1.0 0.3448276 0.07844602 0.28531468
0.0 3.0 0.36363637 1.0 0.13793103 0.3371479 0.50446427
1.0 25.0 0.6363636 0.2 0.86206895 0.09670537 0.87593937
0.0 6.0 0.3448276 1.0 0.3448276 0.013160647 0.3228355
0.0 2.0 0.35714287 1.0 0.1724138 0.4481552 0.41026863
0.0 1.0 0.2 1.0 0.03448276 0.03846412 0.36363637
1.0 26.0 0.6 0.032894738 0.8965517 0.08572317 0.94570136
0.0 3.0 0.31034482 1.0 0.31034482 0.070973784 0.4103415
0.0 4.0 0.17857143 1.0 0.1724138 0.109375 0.48095238
0.0 1.0 0.5 1.0 0.03448276 0.54047173 0.5
1.0 28.0 0.5 0.021978023 0.9655172 0.06076389 0.9880952
0.0 8.0 0.5 0.62857145 0.27586207 0.2236851 0.8073534
0.0 4.0 0.33333334 1.0 0.27586207 0.5933478 0.5159722
0.0 3.0 0.13636364 1.0 0.10344828 0.33333367 0.37222221
1.0 24.0 0.5714286 0.09815951 0.82758623 0.1082939 0.9141414
0.0 2.0 0.29411766 1.0 0.1724138 0.51410633 0.61958045
0.0 4.0 0.22222222 0.2857143 0.13793103 0.16203704 0.8035714
0.0 3.0 0.26086956 0.8 0.2413793 0.33425784 0.4476912
1.0 25.0 0.625 0.09375 0.86206895 0.04292113 0.92302275
0.0 3.0 0.33333334 0.6666667 0.10344828 0.0133468015 0.5555556
0.0 2.0 0.25 1.0 0.1724138 0.24868909 0.45183983
0.0 4.0 0.29166666 0.5882353 0.3448276 0.18972966 0.6090484
1.0 22.0 0.5714286 0.056338027 0.86206895 0.02700617 0.9158095
0.0 9.0 0.3043478 0.8181818 0.31034482 0.03492531 0.61112714
0.0 4.0 0.20833333 1.0 0.1724138 0.09955732 0.38090146
0.0 3.0 0.42857143 0.3478261 0.1724138 0.0033545305 0.71288514
1.0 24.0 0.5714286 0.17142858 0.82758623 0.905163 0.9716346
0.0 6.0 0.36363637 0.5714286 0.41379312 0.470066 0.65696245
0.0 3.0 0.5 0.11111111 0.10344828 0.00015003 0.88095236
0.0 4.0 0.13636364 0.75 0.13793103 0.10804833 0.5954546
1.0 26.0 0.5 0.040816326 0.8965517 1.0 0.9965035
0.0 4.0 0.375 0.8333333 0.37931034 0.06495661 0.50580806
0.0 3.0 0.32142857 1.0 0.31034482 0.01946278 0.39761904
0.0 6.0 0.4 0.25 0.20689656 8.925e-07 0.59571844
1.0 24.0 0.5714286 0.12230216 0.82758623 0.6553538 0.9622157
0.0 7.0 0.5 0.08 0.2413793 7.5217584e-05 0.8726708
0.0 3.0 0.2631579 1.0 0.1724138 0.06301444 0.3974359
0.0 7.0 0.18181819 0.2857143 0.2413793 0.08101852 0.802521
1.0 25.0 0.5714286 0.080882356 0.86206895 0.015683625 0.91314286
0.0 8.0 0.32 0.6923077 0.3448276 0.05553214 0.5067857
0.0 5.0 0.28 1.0 0.2413793 0.00019906973 0.23627563
0.0 10.0 0.44444445 0.28947368 0.3448276 0.01380478 0.78900623
1.0 22.0 0.42857143 0.10638298 0.7586207 0.1425219 0.94427913
0.0 6.0 0.45454547 0.6666667 0.27586207 0.73852265 0.8160266
